Name,Ticker,"Sub-Sector","Market Cap","Percentage Hold Reco's","No. of analysts with buy reco","Percentage Buy Reco’s","Percentage Sell Reco's","Total no. of analysts","Percentage Upside"
Omaxe Ltd,OMAXE,"Real Estate","896.212646","0","0",,"0",,
Ester Industries Ltd,ESTER,"Commodity Chemicals","895.2320028649999","0","0",,"0",,
Enkei Wheels (India) Ltd,ENKEIWHEL,"Auto Parts","889.487679075","0","1","100","0","1","32.767505304637766"
Bliss GVS Pharma Ltd,BLISSGVS,"Pharmaceuticals","887.46030958","0","0",,"0",,
Antony Waste Handling Cell Ltd,AWHCL,"Environmental Services","881.7110889","0","2","100","0","2","27.686878408726347"
Ramco Systems Ltd,RAMCOSYS,"IT Services & Consulting","881.172324225","0","1","100","0","1","19.976004799040187"
Focus Lighting and Fixtures Ltd,FOCUS,"Home Electronics & Appliances","878.468491225","0","0",,"0",,
Coffee Day Enterprises Ltd,COFFEEDAY,"Restaurants & Cafes","876.69463385","0","0",,"0",,
HDFC Nifty 50 ETF,HDFCNIFTY,"Equity","875.43042121","0","0",,"0",,
Quick Heal Technologies Ltd,QUICKHEAL,"IT Services & Consulting","874.391695225","0","0",,"0",,
Royal Orchid Hotels Ltd,ROHLTD,"Hotels, Resorts & Cruise Lines","874.3158542","0","0",,"0",,
Summit Securities Ltd,SUMMITSEC,"Asset Management","872.960113575","0","0",,"0",,
Kamdhenu Ltd,KAMDHENU,"Iron & Steel","868.5351975","0","0",,"0",,
Hercules Hoists Ltd,HERCULES,"Industrial Machinery","868.32","0","0",,"0",,
National Peroxide Ltd,NATPEROX,"Commodity Chemicals","867.193565","0","0",,"0",,
Chaman Lal Setia Exports Ltd,CLSEL,"Packaged Foods & Meats","860.3289365","0","0",,"0",,
Orient Paper and Industries Ltd,ORIENTPPR,"Paper Products","859.3512831","0","0",,"0",,
Forbes & Company Ltd,FORBESCO,"Conglomerates","856.98404704","0","0",,"0",,
Bajaj Healthcare Ltd,BAJAJHCARE,"Pharmaceuticals","852.376584","0","0",,"0",,
Navkar Corporation Ltd,NAVKARCORP,"Logistics","851.185968555","0","0",,"0",,"43.23607427055704"
Man Industries India Ltd,MANINDS,"Building Products - Pipes","851.0592588","0","0",,"0",,
Capital India Finance Ltd,CIFL,"Diversified Financials","846.21515436","0","0",,"0",,
Kopran Ltd,KOPRAN,"Pharmaceuticals","839.8287391","0","0",,"0",,
Global Surfaces Ltd,GSLSU,"Building Products - Ceramics","837.88854186","0","0",,"0",,
KP ENERGY Ltd,KPEL,"Renewable Energy","833.06925","0","0",,"0",,
HP Adhesives Ltd,HPAL,"Diversified Chemicals","832.293224365","0","0",,"0",,
Yuken India Ltd,YUKEN,"Industrial Machinery","823.355","0","0",,"0",,
SMS Pharmaceuticals Ltd,SMSPHARMA,"Pharmaceuticals","819.85491055","0","0",,"0",,
Associated Alcohols & Breweries Ltd,ASALCBR,"Alcoholic Beverages","818.264592","0","0",,"0",,
Hexa Tradex Ltd,HEXATRADEX,"Commodities Trading","818.17406624","0","0",,"0",,
Oriental Carbon & Chemicals Ltd,OCCL,"Commodity Chemicals","815.7409622600001","0","0",,"0",,
Dynamic Cables Ltd,DYCL,"Cables","811.87632","0","0",,"0",,
M K Proteins Ltd,MKPL,"FMCG - Household Products","811.366578","0","0",,"0",,
Kirloskar Electric Company Ltd,KECL,"Heavy Electrical Equipments","810.583736555","0","0",,"0",,
Rhetan TMT Ltd,RHETAN,,"809.625","0","0",,"0",,
Centrum Capital Ltd,CENTRUM,"Diversified Financials","809.54437971","0","0",,"0",,
Gloster Ltd,GLOSTERLTD,"Textiles","809.1993607","0","0",,"0",,
Onmobile Global Ltd,ONMOBILE,"Software Services","808.782385125","0","0",,"0",,
Kalyani Investment Company Ltd,KICL,"Asset Management","807.84352836","0","0",,"0",,
Nelcast Ltd,NELCAST,"Iron & Steel","803.891088","0","0",,"0",,
Allsec Technologies Ltd,ALLSEC,"IT Services & Consulting","803.59312161","0","0",,"0",,
Orient Green Power Company Ltd,GREENPOWER,"Renewable Energy","803.2746553899999","0","0",,"0",,
Mangalam Cement Ltd,MANGLMCEM,"Cement","800.30885829","0","1","100","0","1","40.86926644906373"
IST Ltd,ISTLTD,"Industrial Machinery","799.63319816","0","0",,"0",,
Menon Bearings Ltd,MENONBE,"Auto Parts","795.768","0","0",,"0",,"-50"
Atul Auto Ltd,ATULAUTO,"Three Wheelers","795.058862965","50","1","50","0","2","14.13125093857937"
Lincoln Pharmaceuticals Ltd,LINCOLN,"Pharmaceuticals","794.97990432","0","0",,"0",,
Shreyas Shipping and Logistics Ltd,SHREYAS,"Logistics","791.898427645","0","0",,"0",,
Indo Amines Ltd,INDOAMIN,"Specialty Chemicals","787.2173306","0","0",,"0",,
Kellton Tech Solutions Ltd,KELLTONTEC,"IT Services & Consulting","784.312741875","0","0",,"0",,
Sutlej Textiles and Industries Ltd,SUTLEJTEX,"Textiles","782.2816605","0","0",,"0",,
Jubilant Industries Ltd,JUBLINDS,"Diversified Chemicals","782.208548415","0","0",,"0",,
Premier Explosives Ltd,PREMEXPLN,"Commodity Chemicals","779.053476745","0","0",,"0",,
Rushil Decor Ltd,RUSHIL,"Building Products - Laminates","778.46753306","0","0",,"0",,
Andhra Cements Ltd,ACL,"Cement","778.3937223","0","0",,"0",,
Dolat Algotech Ltd,DOLATALGO,"Investment Banking & Brokerage","777.92","0","0",,"0",,
Panacea Biotec Ltd,PANACEABIO,"Biotechnology","776.9657130100001","0","0",,"0",,
Texmaco Infrastructure & Holdings Ltd,TEXINFRA,"Real Estate","775.39080015","0","0",,"0",,
Peninsula Land Ltd,PENINLAND,"Real Estate","772.4342086","0","0",,"0",,
Orient Bell Ltd,ORIENTBELL,"Building Products - Ceramics","771.9438446600001","0","0",,"0",,
SMC Global Securities Ltd,SMCGLOBAL,"Investment Banking & Brokerage","771.1155","0","0",,"0",,
Dharamsi Morarji Chemical Co Ltd,DMCC,"Diversified Chemicals","770.39453037","0","0",,"0",,
Integra Engineering India Ltd,INTEGRAEN,"Industrial Machinery","768.0621306","0","1","100","0","1","-21.700223713646533"
Dcm Shriram Industries Ltd,DCMSRIND,"Packaged Foods & Meats","767.2710717","0","0",,"0",,
Snowman Logistics Ltd,SNOWMAN,"Logistics","761.085817225","0","0",,"0",,
Shankar Lal Rampal Dye-Chem Ltd,SRD,"Commodities Trading","759.2856786","0","0",,"0",,
Wardwizard Foods and Beverages Ltd,WARDWIZFBL,,"758.34272","0","0",,"0",,
Elin Electronics Ltd,ELIN,"Electronic Equipments","758.0479933","0","0",,"0",,
Automobile Corp Of Goa Ltd,ACGL,"Trucks & Buses","757.5159061300001","0","0",,"0",,
Master Trust Ltd,MASTERTR,"Diversified Financials","756.358764","0","0",,"0",,
Heubach Colorants India Ltd,HEUBACHIND,"Specialty Chemicals","751.42793389","0","0",,"0",,
GHCL Textiles Ltd,GHCLTEXTIL,"Textiles","750.8263490300001","0","0",,"0",,
D P Wires Ltd,DPWIRES,"Iron & Steel","748.13952","0","0",,"0",,
TVS Electronics Ltd,TVSELECT,"Technology Hardware","745.73296523","0","0",,"0",,
Eldeco Housing and Industries Ltd,ELDEHSG,"Real Estate","741.752355","0","0",,"0",,
Visaka Industries Ltd,VISAKAIND,"Cement","735.7365314","0","1","100","0","1","38.69641808573105"
Cheviot Co Ltd,CHEVIOT,"Textiles","734.269340625","0","0",,"0",,
Hi-Tech Gears Ltd,HITECHGEAR,"Auto Parts","733.17192","0","0",,"0",,
Beta Drugs Ltd,BETA,"Pharmaceuticals","728.725282","0","0",,"0",,
Sandesh Ltd,SANDESH,"Publishing","728.1783002","0","0",,"0",,
Arihant Superstructures Ltd,ARIHANTSUP,"Real Estate","727.914440835","0","1","100","0","1","50.97540288379983"
Marine Electricals (India) Ltd,MARINE,"Electrical Components & Equipments","727.42173375","0","0",,"0",,
Gandhi Special Tubes Ltd,GANDHITUBE,"Auto Parts","725.59592","0","0",,"0",,
Tuticorin Alkali Chemicals and Fertilizers Ltd,TUTIALKA,"Commodity Chemicals","725.16686016","0","0",,"0",,
Tamilnadu Petroproducts Ltd,TNPETRO,"Commodity Chemicals","722.02107885","0","0",,"0",,
S Chand and Company Ltd,SCHAND,"Education Services","721.6032146399999","0","1","100","0","1","25.427037579306973"
Quint Digital Media Ltd,QUINT,,"718.33562808","0","0",,"0",,
Iris Clothings Ltd,IRISDOREME,"Retail - Apparel","716.7611258100001","0","0",,"0",,
Ruby Mills Ltd,RUBYMILLS,"Textiles","715.9504","0","0",,"0",,
Jeena Sikho Lifecare Ltd,JSLL,"Pharmaceuticals","712.6575072","0","0",,"0",,
Emami Paper Mills Ltd,EMAMIPAP,"Paper Products","711.77132325","0","0",,"0",,
Shilchar Technologies Ltd,SHILCTECH,"Electronic Equipments","709.654673","0","0",,"0",,
Black Rose Industries Ltd,BLACKROSE,"Conglomerates","708.645","0","0",,"0",,
APM Finvest Ltd,MUFIN,,"707.41238082","0","0",,"0",,
Tourism Finance Corporation of India Ltd,TFCILTD,"Specialized Finance","702.19392096","0","0",,"0",,
Nitta Gelatin India Ltd,NITTAGELA,"Specialty Chemicals","702.0914428","0","0",,"0",,
ZF Steering Gear (India) Ltd,ZFSTEERING,"Auto Parts","701.8651215","0","0",,"0",,
Voith Paper Fabrics India Ltd,VOITHPAPR,"Textiles","701.21066","0","0",,"0",,
Swelect Energy Systems Ltd,SWELECTES,"Electrical Components & Equipments","695.408115","0","0",,"0",,
Rane Brake Linings Ltd,RBL,"Auto Parts","693.021584505","0","0",,"0",,
Deccan Cements Ltd,DECCANCE,"Cement","692.0405375","0","1","100","0","1","7.68140876429511"
Zuari Agro Chemicals Ltd,ZUARI,"Fertilizers & Agro Chemicals","689.33071834","0","0",,"0",,
AGI Infra Ltd,AGIIL,"Real Estate","686.5185804","0","0",,"0",,
Syncom Formulations (India) Ltd,SYNCOMF,"Pharmaceuticals","686.2","0","0",,"0",,
Jayant Agro-Organics Ltd,JAYAGROGN,"Specialty Chemicals","684.3","0","0",,"0",,
Innovana Thinklabs Ltd,INNOVANA,"Software Services","683.265","0","0",,"0",,
AGS Transact Technologies Ltd,AGSTRA,"Business Support Services","681.98016936","0","1","100","0","1","94.34628975265018"
Apex Frozen Foods Ltd,APEX,"Packaged Foods & Meats","679.375","0","0",,"0",,"79.39282428702852"
Windlas Biotech Ltd,WINDLAS,"Pharmaceuticals","678.553509375","0","0",,"0",,
Davangere Sugar Company Ltd,DAVANGERE,,"677.4081264","0","0",,"0",,
LIC MF ETF-Sensex,LICNETFSEN,"Equity","676.6234261679999","0","0",,"0",,
Allied Digital Services Ltd,ADSL,"IT Services & Consulting","669.8590316","0","0",,"0",,"43.442622950819676"
Paramount Communications Ltd,PARACABLES,"Cables","667.9928396","0","0",,"0",,
Bhageria Industries Ltd,BHAGERIA,"Specialty Chemicals","666.6648495","0","0",,"0",,
Mold-Tek Technologies Ltd,MOLDTECH,"Construction & Engineering","665.7704039","0","0",,"0",,
PREVEST DENPRO LTD,PREVEST,,"665.08623","0","0",,"0",,
Muthoot Capital Services Ltd,MUTHOOTCAP,"Diversified Financials","664.727046195","0","2","100","0","2","-12.161326240257326"
BMW Industries Ltd,BMW,"Iron & Steel","664.005057","0","0",,"0",,
Mirza International Ltd,MIRZAINT,"Footwear","661.987101","0","0",,"0",,
Rajapalayam Mills Ltd,RAJPALAYAM,"Textiles","660.62733","0","0",,"0",,
Aurum Proptech Ltd,AURUM,"IT Services & Consulting","660.415347605","0","0",,"0",,
Jagatjit Industries Ltd,JAGAJITIND,"Alcoholic Beverages","660.2139433","0","0",,"0",,
Saurashtra Cement Ltd,SAURASHCEM,"Cement","658.619321764","0","0",,"0",,
Ravindra Energy Ltd,RELTD,"Electrical Components & Equipments","658.0155582","0","0",,"0",,
Entertainment Network (India) Ltd,ENIL,"Radio","657.136670775","33.33333333333333","1","33.33333333333333","33.33333333333333","3","30.576713819368887"
Sukhjit Starch and Chemicals Ltd,SUKHJITS,"Agro Products","656.35833","0","0",,"0",,
Dr Agarwal's Eye Hospital Ltd,DRAGARWQ,"Hospitals & Diagnostic Centres","656.2845","0","0",,"0",,
Sunshield Chemicals Ltd,SUNSHIEL,"Specialty Chemicals","654.1649829","0","0",,"0",,
EFC (1) Ltd,EFCIL,,"652.88582926","0","0",,"0",,
UTI Gold Exchange Traded Fund,GOLDSHARE,"Gold","651.5397","0","0",,"0",,
Automotive Stampings and Assemblies Ltd,ASAL,"Auto Parts","649.8850231050001","0","0",,"0",,
Dynacons Systems and Solutions Ltd,DSSL,"IT Services & Consulting","648.4894572","0","0",,"0",,
Benares Hotels Ltd,BENARAS,"Hotels, Resorts & Cruise Lines","647.66","0","0",,"0",,
CSL Finance Ltd,CSLFINANCE,"Specialized Finance","647.0782932","0","0",,"0",,
BEML Land Assets Ltd,BLAL,"Real Estate","641.5335225","0","0",,"0",,
Piccadily Agro Industries Ltd,PICCADIL,"Sugar","639.43163984","0","0",,"0",,
Bajaj Steel Industries Ltd,BAJAJST,"Industrial Machinery","632.944","0","0",,"0",,
Mallcom (India) Ltd,MALLCOM,"Business Support Services","629.0232","0","0",,"0",,
Max India Ltd,MAXIND,"Hospitals & Diagnostic Centres","628.868966535","0","0",,"0",,
Ice Make Refrigeration Ltd,ICEMAKE,"Electrical Components & Equipments","628.3490477","0","0",,"0",,
NINtec Systems Ltd,NINSYS,"Software Services","628.23","0","0",,"0",,
Medico Remedies Ltd,MEDICO,"Pharmaceuticals","621.13524","0","0",,"0",,
Khaitan Chemicals and Fertilizers Ltd,KHAICHEM,"Fertilizers & Agro Chemicals","617.821204","0","0",,"0",,
Crest Ventures Ltd,CREST,"Asset Management","616.3815015","0","0",,"0",,
Munjal Showa Ltd,MUNJALSHOW,"Auto Parts","613.92325","0","0",,"0",,
Sayaji Hotels Ltd,SAYAJIHOTL,"Hotels, Resorts & Cruise Lines","613.13","0","0",,"0",,
SKM Egg Products Export India Ltd,SKMEGGPROD,"Packaged Foods & Meats","610.3294","0","0",,"0",,
Nicco Parks & Resorts Ltd,NICCOPAR,"Hotels, Resorts & Cruise Lines","608.4","0","0",,"0",,
Cool Caps Industries Ltd,COOLCAPS,"Plastic Products","606.9","0","0",,"0",,
Oswal Greentech Ltd,OSWALGREEN,"Real Estate","606.06961524","0","0",,"0",,
Tinna Rubber and Infrastructure Ltd,TINNARUBR,"Tires & Rubber","602.9584","0","0",,"0",,
Trucap Finance Ltd,TRU,"Consumer Finance","602.29357538","0","0",,"0",,
Bharat Agri Fert & Realty Ltd,BHARATAGRI,"Commodity Chemicals","602.28397845","0","0",,"0",,
Kriti Industries (India) Limited,KRITI,"Building Products - Pipes","599.4585392","0","0",,"0",,
UTI-Nifty Next 50 Exchange Traded Fund,UTINEXT50,"Equity","599.22049201","0","0",,"0",,
D P Abhushan Ltd,DPABHUSHAN,"Precious Metals, Jewellery & Watches","596.54125425","0","0",,"0",,
Harita Seating Systems Ltd,HARITASEAT,"Auto Parts","595.5357612",,"0",,,,
Vasa Denticity Ltd,DENTALKART,"Hospitals & Diagnostic Centres","595.4025324","0","0",,"0",,
Magadh Sugar & Energy Ltd,MAGADSUGAR,"Sugar","595.0895349","0","0",,"0",,
Asian Granito India Ltd,ASIANTILES,"Building Products - Granite","595.06925862","0","0",,"0",,
Creative Newtech Ltd,CREATIVE,"Technology Hardware","594.468","0","0",,"0",,
Zee Media Corporation Ltd,ZEEMEDIA,"TV Channels & Broadcasters","594.157246","0","0",,"0",,
GFL Ltd,GFLLIMITED,"Specialty Chemicals","592.64075","0","0",,"0",,
Niyogin Fintech Ltd,NIYOGIN,"Diversified Financials","591.13021045","0","0",,"0",,
Shree Pushkar Chemicals & Fertilisers Ltd,SHREEPUSHK,"Specialty Chemicals","590.9295678","0","0",,"0",,
ASM Technologies Ltd,ASMTEC,"IT Services & Consulting","586.19352475","0","0",,"0",,
Kamat Hotels (India) Ltd,KAMATHOTEL,"Hotels, Resorts & Cruise Lines","585.628760565","0","0",,"0",,
Krishival Foods Ltd,KRISHIVAL,"FMCG - Foods","583.1609918199999","0","0",,"0",,
Wim Plast Ltd,WIMPLAST,"Housewares","582.2829936","0","0",,"0",,
Toyam Industries Ltd,TOYAMSL,"Diversified Financials","581.14382","0","0",,"0",,
NDR Auto Components Ltd,NDRAUTO,"Auto Parts","580.77766042","0","0",,"0",,
Nahar Poly Films Ltd,NAHARPOLY,"Textiles","577.5719085899999","0","0",,"0",,
Nikhil Adhesives Ltd,NIKHILAD,,"576.814365","0","0",,"0",,
Supershakti Metaliks Ltd,SUPERSHAKT,"Iron & Steel","576.2639","0","0",,"0",,
Varanium Cloud Ltd,CLOUD,"IT Services & Consulting","568.3080783600001","0","0",,"0",,
Binny Ltd,BINNY,"Real Estate","566.913014","0","0",,"0",,
Jindal Poly Investment and Finance Company Ltd,JPOLYINVST,"Asset Management","565.7520187800001","0","0",,"0",,
Tribhovandas Bhimji Zaveri Ltd,TBZ,"Precious Metals, Jewellery & Watches","564.8746983","0","0",,"0",,
Dharmaj Crop Guard Ltd,DHARMAJ,"Fertilizers & Agro Chemicals","563.7388972800001","0","0",,"0",,
V L S Finance Ltd,VLSFINANCE,"Investment Banking & Brokerage","562.8251706","0","0",,"0",,
Morganite Crucible (India) Ltd,MORGANITE,"Industrial Machinery","560.924","0","0",,"0",,
Diamines and Chemicals Ltd,DIAMINESQ,"Commodity Chemicals","559.6502442","0","0",,"0",,
Chembond Chemicals Ltd,CHEMBOND,"Specialty Chemicals","557.29705472","0","0",,"0",,
Nagarjuna Fertilizers and Chemicals Ltd,NAGAFERT,"Fertilizers & Agro Chemicals","556.20045279","0","0",,"0",,
TAAL Enterprises Ltd,TAALENT,"Conglomerates","553.16628671","0","0",,"0",,
Munjal Auto Industries Ltd,MUNJALAU,"Auto Parts","552.5","0","0",,"0",,
Shri Jagdamba Polymers Ltd,SHRJAGP,"Textiles","548.6887","0","0",,"0",,
3i Infotech Ltd,3IINFOLTD,"IT Services & Consulting","548.36985","0","0",,"0",,
Andhra Petrochemicals Ltd,ANDHRAPET,"Commodity Chemicals","547.5569904","0","0",,"0",,
Salzer Electronics Ltd,SALZERELEC,"Electrical Components & Equipments","547.51107054","0","0",,"0",,"-19.21005385996409"
Spencer's Retail Ltd,SPENCERS,"Retail - Department Stores","547.27301472","0","0",,"0",,
Ritco Logistics Ltd,RITCO,"Logistics","547.17479539","0","0",,"0",,
Jyoti Structures Ltd,JYOTISTRUC,"Power Transmission & Distribution","545.6938306","0","0",,"0",,
Banswara Syntex Ltd,BANSWRAS,"Textiles","543.94781476","0","0",,"0",,
Raghuvir Synthetics Ltd,RAGHUSYN,"Textiles","542.8875","0","0",,"0",,
Veritas (India) Ltd,VERITAS,"Commodities Trading","541.42795","0","0",,"0",,
Arfin India Ltd,ARFIN,,"540.6596181","0","0",,"0",,
Kilburn Engineering Ltd,KLBRENG-B,"Industrial Machinery","538.57108193","0","0",,"0",,
Asian Energy Services Ltd,ASIANENE,"Oil & Gas - Exploration & Production","537.7006305","0","0",,"0",,
Xtglobal Infotech Ltd,XTGLOBAL,,"537.5914635649999","0","0",,"0",,
Music Broadcast Ltd,RADIOCITY,"Radio","535.68595845","33.33333333333333","0","0","66.66666666666666","3","-87.57062146892656"
Zim Laboratories Ltd,ZIMLAB,"Pharmaceuticals","533.3040342300001","0","0",,"0",,
Anjani Portland Cement Ltd,APCL,"Cement","530.50823784","0","0",,"0",,
MIC Electronics Ltd,MICEL,"Electrical Components & Equipments","527.04229634","0","0",,"0",,
Mac Charles (India) Ltd,MCCHRLS-B,"Hotels, Resorts & Cruise Lines","526.53127988","0","0",,"0",,
Dhanlaxmi Bank Ltd,DHANBANK,"Private Banks","525.0000743","0","0",,"0",,
Affordable Robotic & Automation Ltd,AFFORDABLE,"Software Services","524.961972","0","0",,"0",,
U Y Fincorp Ltd,UYFINCORP,"Diversified Financials","524.106596395","0","0",,"0",,
Remus Pharmaceuticals Ltd,REMUS,"Pharmaceuticals","523.437915","0","0",,"0",,
Algoquant Fintech Ltd,AQFINTECH,,"523.10342","0","0",,"0",,
Balaxi Pharmaceuticals Ltd,BALAXI,"Health Care Equipment & Supplies","521.7402","0","0",,"0",,
Hindustan Composites Ltd,HINDCOMPOS,"Auto Parts","521.714925","0","0",,"0",,
Urja Global Ltd,URJA,"Renewable Energy Equipment & Services","517.5715763449999","0","0",,"0",,
MIRC Electronics Ltd,MIRCELECTR,"Home Electronics & Appliances","517.33386656","0","0",,"0",,
Nahar Industrial Enterprises Ltd,NAHARINDUS,"Textiles","515.44258133","0","0",,"0",,
Kernex Microsystems (India) Ltd,KERNEX,"Software Services","515.26253526","0","0",,"0",,
SAR Auto Products Ltd,SAPL,"Auto Parts","514.59192","0","0",,"0",,
Phantom Digital Effects Ltd,PHANTOMFX,"Animation","514.0806","0","0",,"0",,
Vaarad Ventures Ltd,VAARAD,"Conglomerates","510.551829","0","0",,"0",,
Anuh Pharma Ltd,ANUHPHR,"Pharmaceuticals","510.39072","0","0",,"0",,
Kotyark Industries Ltd,KOTYARK,"Oil & Gas - Refining & Marketing","509.568342","0","0",,"0",,
Selan Exploration Technology Ltd,SELAN,"Oil & Gas - Exploration & Production","509.428","0","0",,"0",,
IFB Agro Industries Ltd,IFBAGRO,"Alcoholic Beverages","509.336660625","0","0",,"0",,
Mafatlal Industries Ltd,MAFATIND,,"508.86627544","0","0",,"0",,
Kothari Petrochemicals Ltd,KOTHARIPET,"Commodity Chemicals","507.844432","0","0",,"0",,
Aarti Surfactants Ltd,AARTISURF,"Specialty Chemicals","507.77294035","0","0",,"0",,
MMP Industries Ltd,MMP,"Metals - Aluminium","507.03615548","0","0",,"0",,
Orbit Exports Ltd,ORBTEXP,"Textiles","505.97974946000005","0","0",,"0",,
Network People Services Technologies Ltd,NPST,"Software Services","505.9746","0","0",,"0",,
Axita Cotton Ltd,AXITA,"Textiles","505.7811","0","0",,"0",,
Exxaro Tiles Ltd,EXXARO,"Building Products - Ceramics","504.00815355","0","0",,"0",,
ShreeOswal Seeds and Chemicals Ltd,OSWALSEEDS,"Seeds","502.7801","0","0",,"0",,
Birla Cable Ltd,BIRLACABLE,"Telecom Equipments","502.5","0","0",,"0",,
GKW Ltd,GKWLIMITED,"Logistics","502.080975","0","0",,"0",,
Donear Industries Ltd,DONEAR,"Textiles","501.02","0","0",,"0",,
CFF Fluid Control Ltd,CFF,,"500.7764815","0","0",,"0",,
Plastiblends India Ltd,PLASTIBLEN,"Specialty Chemicals","500.551992","0","0",,"0",,
N R Agarwal Industries Ltd,NRAIL,"Paper Products","500.36154","0","0",,"0",,
Nahar Capital and Financial Services Ltd,NAHARCAP,"Asset Management","499.53816161000003","0","0",,"0",,
Jet Airways (India) Ltd,JETAIRWAYS,"Airlines","498.69256405","0","0",,"0",,
PTL Enterprises Ltd,PTL,"Tires & Rubber","495.08998","0","0",,"0",,
Stovec Industries Ltd,STOVACQ,"Industrial Machinery","493.89930463999997","0","0",,"0",,
Yash Pakka Limited,PAKKA,,"493.6877525","0","0",,"0",,
Empire Industries Ltd,EMPIND,"Packaging","493.04983565","0","0",,"0",,
IND Swift Laboratories Ltd,INDSWFTLAB,"Pharmaceuticals","492.7844124","0","0",,"0",,
